rmsd_target,rmsd_actual,rep,pdb_file,nll_i_work,nll_i_free,delta_nll_i_work,delta_nll_i_free,nll_f_work,nll_f_free,delta_nll_f_work,delta_nll_f_free,r_work,r_free,r_int_work,r_int_free,cc_work_i,cc_free_i,geom_energy,delta_geom_energy,grad_norm_i,grad_norm_f,cos_sim_i,cos_sim_f
0.5,0.5,0,6czg_rmsd_0.50_rep_00.pdb,1.5240609645843506,1.5523433685302734,1.2259614765644073,1.1139736771583557,5.621883392333984,5.672480583190918,1.283891201019287,1.1994023323059082,0.6022152917490666,0.6139294240812659,0.8847268550847395,0.9093441145068633,0.7368683184699445,0.6381468520864647,6028734.478356282,6026576.9986980865,0.0959065182755827,0.10438465417219232,0.38609052341628,0.40902306166246166
0.5,0.5,1,6czg_rmsd_0.50_rep_01.pdb,1.499890923500061,1.5628960132598877,1.2017914354801178,1.12452632188797,5.582302570343018,5.650352478027344,1.2443103790283203,1.177274227142334,0.5996818385781004,0.6106035338100897,0.8762845128008583,0.9283823755200489,0.7773332052721184,0.685513930250418,5891542.299456917,5889384.819798721,0.10021684413218705,0.10657165608844724,0.36448208768877954,0.3790628964495869
0.5,0.49999999999999994,2,6czg_rmsd_0.50_rep_02.pdb,1.5174062252044678,1.5633265972137451,1.2193067371845245,1.1249569058418274,5.6118621826171875,5.659041404724121,1.2738699913024902,1.1859631538391113,0.6049710513551649,0.6214326316081885,0.8927082772509152,0.9712948040871964,0.7616379151006695,0.6801921776706337,6245040.760626846,6242883.28096865,0.09500330706505943,0.10216054921004854,0.3810184090441256,0.399030994864989
0.5,0.4999999999999999,3,6czg_rmsd_0.50_rep_03.pdb,1.518101692199707,1.4649720191955566,1.2200022041797638,1.026602327823639,5.61741828918457,5.547173500061035,1.279426097869873,1.0740952491760254,0.6097156002260637,0.587235085246735,0.8955672534572853,0.8251542744209406,0.7409364127934233,0.7525715780682135,5989201.63014197,5987044.150483774,0.0973809853555305,0.10561767639309504,0.37626784463424046,0.39800610460752966
0.5,0.5,4,6czg_rmsd_0.50_rep_04.pdb,1.5383362770080566,1.6455097198486328,1.2402367889881134,1.207140028476715,5.641139030456543,5.711299896240234,1.3031468391418457,1.2382216453552246,0.6061491050128753,0.6262633414611837,0.9003921092304359,0.9334122009164526,0.7320817485983415,0.7288503447910977,5934008.722247911,5931851.242589715,0.10064107092130911,0.10900190098549481,0.3885823581342013,0.4105624417976208
0.5,0.5,5,6czg_rmsd_0.50_rep_05.pdb,1.4858132600784302,1.562075138092041,1.187713772058487,1.1237054467201233,5.584289073944092,5.6655707359313965,1.2462968826293945,1.1924924850463867,0.6013954169324179,0.6276923786128302,0.8928216907848615,0.935155235569958,0.7319930276059308,0.7036370094877219,6173561.640569138,6171404.160910943,0.09666671237445582,0.10367264986131237,0.3669187316662825,0.39057170613911396
0.5,0.5,6,6czg_rmsd_0.50_rep_06.pdb,1.556978464126587,1.586155891418457,1.2588789761066437,1.1477862000465393,5.664236068725586,5.6662163734436035,1.3262438774108887,1.1931381225585938,0.6164995091497368,0.6076741774437835,0.9230819735490197,0.917225528451373,0.7112068493642598,0.6735215957664056,5588853.3186804615,5586695.839022266,0.09730713002894083,0.10520719373429971,0.3776089846877313,0.4012927254682548
0.5,0.4999999999999999,7,6czg_rmsd_0.50_rep_07.pdb,1.514933705329895,1.5015827417373657,1.2168342173099518,1.063213050365448,5.607763290405273,5.57401704788208,1.2697710990905762,1.1009387969970703,0.6023496821273984,0.5999442468449051,0.883787006683979,0.8934227178696125,0.7452776635428268,0.6990610809657355,6299541.735170897,6297384.255512701,0.09724274798214386,0.10466537212910716,0.38365385882524766,0.4041842192862555
0.5,0.4999999999999999,8,6czg_rmsd_0.50_rep_08.pdb,1.521870493888855,1.574002981185913,1.2237710058689117,1.1356332898139954,5.60831356048584,5.675249099731445,1.2703213691711426,1.2021708488464355,0.6048457305248404,0.6116107010333731,0.8913212780649832,0.8963298111119238,0.7581305573994083,0.6777351151259093,6037543.166419621,6035385.686761425,0.09974598891488275,0.10662106429645742,0.3972261174463798,0.41582046163293707
0.5,0.5,9,6czg_rmsd_0.50_rep_09.pdb,1.5051748752593994,1.623428225517273,1.2070753872394562,1.1850585341453552,5.601691722869873,5.710268020629883,1.2636995315551758,1.237189769744873,0.6051963057178649,0.6201374845963059,0.8988990865228919,0.9239064701944483,0.7600817218249261,0.7130119466187608,6059774.9894693345,6057617.509811139,0.09983359142200993,0.10746705097191446,0.3916864435758359,0.40778862689007256
0.5,0.5,10,6czg_rmsd_0.50_rep_10.pdb,1.5090380907058716,1.5730170011520386,1.2109386026859283,1.1346473097801208,5.620359420776367,5.651048183441162,1.28236722946167,1.1779699325561523,0.5997651745898779,0.6191460148773518,0.8870659060701465,0.913733869694887,0.7417789079067929,0.665045267005307,6143941.54444371,6141784.064785514,0.09543452089772725,0.10506159303243835,0.36329264303914155,0.3948178228655465
0.5,0.5,11,6czg_rmsd_0.50_rep_11.pdb,1.545695424079895,1.615374207496643,1.2475959360599518,1.1770045161247253,5.658191680908203,5.688292026519775,1.3201994895935059,1.2152137756347656,0.6068030511312071,0.6293870156892878,0.8961278152324232,0.9542029162398826,0.7454452599278674,0.680279164508326,6244794.638043834,6242637.158385638,0.09778411185840208,0.1067988219524746,0.3625961270304218,0.391757460632509
0.5,0.5,12,6czg_rmsd_0.50_rep_12.pdb,1.5529961585998535,1.506650686264038,1.2548966705799103,1.0682809948921204,5.65971040725708,5.585168361663818,1.3217182159423828,1.1120901107788086,0.6085277168965683,0.5990140007796828,0.9003186028352902,0.9023410001471006,0.7306525457415756,0.6710195302087075,6017194.664527225,6015037.18486903,0.09912493974451086,0.10886340235133497,0.3840269806091035,0.4116467420178974
0.5,0.4999999999999999,13,6czg_rmsd_0.50_rep_13.pdb,1.5310403108596802,1.5608341693878174,1.232940822839737,1.1224644780158997,5.633109092712402,5.613709926605225,1.295116901397705,1.1406316757202148,0.6058006702366503,0.6105833155633271,0.8829879965231858,0.8728083829455462,0.7568773919144451,0.7220068804223038,6089451.292733131,6087293.813074935,0.09866390794284235,0.1062433039919486,0.36074776545757004,0.3829258626889667
0.5,0.5,14,6czg_rmsd_0.50_rep_14.pdb,1.5295072793960571,1.5517079830169678,1.231407791376114,1.11333829164505,5.6190032958984375,5.629214286804199,1.2810111045837402,1.1561360359191895,0.6061806550269597,0.6228033974502617,0.8988762593250564,0.9078080423229964,0.7500187465857991,0.7043892758077562,5841684.799887435,5839527.320229239,0.09898826546254427,0.10629689110806137,0.3804374818393052,0.40243305499880616
0.5,0.5,15,6czg_rmsd_0.50_rep_15.pdb,1.5031347274780273,1.5357787609100342,1.205035239458084,1.0974090695381165,5.589426517486572,5.600077152252197,1.251434326171875,1.1269989013671875,0.5985447164452733,0.6003543763921471,0.871846197531622,0.8890562732287033,0.7564270561864771,0.6795774936738882,6154688.033298666,6152530.55364047,0.09661383274984234,0.10362463101064001,0.3715163383392185,0.39150712051710684
0.5,0.5,16,6czg_rmsd_0.50_rep_16.pdb,1.4971930980682373,1.53571617603302,1.199093610048294,1.0973464846611023,5.5918121337890625,5.638759613037109,1.2538199424743652,1.1656813621520996,0.602335904476728,0.6060231219409934,0.8944697766606724,0.8979061688236625,0.7356734985678739,0.6684308354675566,5784646.429894706,5782488.9502365105,0.09615942265025038,0.1023772439547785,0.3966977568884676,0.41083319868387147
0.5,0.49999999999999994,17,6czg_rmsd_0.50_rep_17.pdb,1.5032939910888672,1.5399256944656372,1.205194503068924,1.1015560030937195,5.588279724121094,5.601003170013428,1.2502875328063965,1.127924919128418,0.5986017701551763,0.6057898433423949,0.8712567860360066,0.8621688375444894,0.7767896066084915,0.746105632484924,6131302.595279712,6129145.1156215165,0.09719579940775366,0.10358889936817461,0.37499531754040133,0.3830979580263212
0.5,0.49999999999999994,18,6czg_rmsd_0.50_rep_18.pdb,1.5886303186416626,1.6181259155273438,1.2905308306217194,1.179756224155426,5.690945148468018,5.696812152862549,1.3529529571533203,1.223733901977539,0.6205706216021999,0.6328265520061965,0.9218770334859651,0.9566553700910054,0.7449886451613984,0.6641248537171726,6217950.8436259655,6215793.36396777,0.10327290492011482,0.11142111472887889,0.36556882341098446,0.3924179276430392
0.5,0.49999999999999994,19,6czg_rmsd_0.50_rep_19.pdb,1.5559816360473633,1.5533148050308228,1.25788214802742,1.114945113658905,5.6586594581604,5.616442680358887,1.3206672668457031,1.143364429473877,0.6105125130162072,0.6194887531893606,0.8932118665167663,0.9193811238547746,0.7460228652541777,0.70278101258535,5940755.846512871,5938598.366854675,0.09827824996649122,0.10565200635548522,0.38106856049654436,0.4064715221543616
0.5,0.49999999999999994,20,6czg_rmsd_0.50_rep_20.pdb,1.5160983800888062,1.6323801279067993,1.217998892068863,1.1940104365348816,5.6177496910095215,5.703427314758301,1.2797574996948242,1.230349063873291,0.6031839739739175,0.6338231544212299,0.8889091197567982,0.9391191633998092,0.7519876306011796,0.6546731483593154,6281426.476880136,6279268.99722194,0.09692767499141018,0.10434550668002014,0.36334849195676605,0.3861662629404904
0.5,0.5,21,6czg_rmsd_0.50_rep_21.pdb,1.5818591117858887,1.5244712829589844,1.2837596237659454,1.0861015915870667,5.684663772583008,5.643975734710693,1.3466715812683105,1.1708974838256836,0.618909606170688,0.5992258716782637,0.9049618967572611,0.8504675412374374,0.7520382672606671,0.7465551995436746,6097428.04453996,6095270.564881764,0.09908304407709871,0.10737407123345756,0.38175000720441066,0.404962412773271
0.5,0.5,22,6czg_rmsd_0.50_rep_22.pdb,1.5189143419265747,1.5501151084899902,1.2208148539066315,1.1117454171180725,5.606454849243164,5.639404296875,1.2684626579284668,1.1663260459899902,0.6037086149580732,0.6095675759623644,0.8905334315687665,0.9283623024333685,0.7508666558225937,0.6905207767332889,6038912.84515993,6036755.365501734,0.09824780254808531,0.10523594672276833,0.37197570502044897,0.3939855701328211
0.5,0.5,23,6czg_rmsd_0.50_rep_23.pdb,1.5905245542526245,1.4691789150238037,1.2924250662326813,1.030809223651886,5.692929744720459,5.5886077880859375,1.3549375534057617,1.1155295372009277,0.6227881265205423,0.5970271354939539,0.9228762391390767,0.882095798480567,0.7289632545778447,0.7027421762277746,6424136.516636593,6421979.0369783975,0.10272638014483987,0.11071137895033929,0.37450929376275616,0.3991150134181752
0.5,0.5000000000000001,24,6czg_rmsd_0.50_rep_24.pdb,1.5307148694992065,1.6257455348968506,1.2326153814792633,1.1873758435249329,5.624075889587402,5.718239784240723,1.286083698272705,1.245161533355713,0.6071348213378764,0.6216300688966705,0.8901297977429344,0.9275579369740572,0.7505678753131038,0.6274689970239584,6155288.366220835,6153130.886562639,0.09891980084234996,0.10659187752118962,0.3868644430731092,0.40581360478010503
0.5,0.5,25,6czg_rmsd_0.50_rep_25.pdb,1.5071895122528076,1.674268126487732,1.2090900242328644,1.2358984351158142,5.596500396728516,5.766021251678467,1.2585082054138184,1.292943000793457,0.5952169732392998,0.6429853041881285,0.8894527752931806,1.025409374903544,0.7635141296365178,0.5821549632787929,5811835.422135163,5809677.942476967,0.09746344000240767,0.10420497917918634,0.3811181804493801,0.39934279582510485
0.5,0.5,26,6czg_rmsd_0.50_rep_26.pdb,1.5015147924423218,1.462326169013977,1.2034153044223785,1.0239564776420593,5.599623680114746,5.588048458099365,1.2616314888000488,1.1149702072143555,0.6015544497600981,0.601052784841156,0.9004777292888508,0.9081895734169185,0.7380088792157413,0.6816492716546335,6381650.850346313,6379493.370688117,0.09478678367967869,0.10319634925997269,0.3808873850768025,0.40450568520768754
0.5,0.5,27,6czg_rmsd_0.50_rep_27.pdb,1.533263087272644,1.669434905052185,1.2351635992527008,1.2310652136802673,5.630442142486572,5.754291534423828,1.292449951171875,1.2812132835388184,0.6014549281255192,0.633889251841847,0.8841158774781415,0.9628341195857255,0.7561789775607183,0.6670548784289825,5930657.559920501,5928500.080262305,0.1016338896005704,0.10847473302861277,0.36206259103788346,0.37998639343355745
0.5,0.5,28,6czg_rmsd_0.50_rep_28.pdb,1.4892815351486206,1.5969160795211792,1.1911820471286774,1.1585463881492615,5.575648784637451,5.6880998611450195,1.237656593322754,1.2150216102600098,0.5920958283964586,0.6352159309582608,0.8665777601696817,0.9781556486493648,0.7716376627280416,0.6168316289196956,6102817.255191917,6100659.775533721,0.09760877006080733,0.10425701967515978,0.3798939254507985,0.39706236048493226
0.5,0.5,29,6czg_rmsd_0.50_rep_29.pdb,1.5456732511520386,1.6122368574142456,1.2475737631320953,1.1738671660423279,5.6401262283325195,5.712728023529053,1.3021340370178223,1.239649772644043,0.6078044303071902,0.6058213774007024,0.8890501850716434,0.9113235644518335,0.7600479950467857,0.6656255915487675,6008138.946697283,6005981.467039087,0.09945622688655721,0.10628596856060296,0.36557755625038746,0.3787571244564338
0.5,0.5,30,6czg_rmsd_0.50_rep_30.pdb,1.5214297771453857,1.4947528839111328,1.2233302891254425,1.056383192539215,5.607266426086426,5.591747283935547,1.2692742347717285,1.118669033050537,0.6020286627202663,0.6086052531758405,0.8913325313893892,0.9552996095478855,0.7386006758228336,0.6552800119778659,6029707.009704211,6027549.530046015,0.09893598087400428,0.10614751841223619,0.38624554112744997,0.4056773977164779
0.5,0.5,31,6czg_rmsd_0.50_rep_31.pdb,1.5055996179580688,1.645477056503296,1.2075001299381256,1.2071073651313782,5.6025166511535645,5.734883785247803,1.2645244598388672,1.261805534362793,0.596383171609168,0.6420963438460524,0.8778096822630501,0.966931303052092,0.7776477650085551,0.658510848118909,6192803.501288215,6190646.021630019,0.09964975776099755,0.10724062514116088,0.37594324505269955,0.40209906082732877
0.5,0.5,32,6czg_rmsd_0.50_rep_32.pdb,1.52504301071167,1.6204133033752441,1.2269435226917267,1.1820436120033264,5.622402667999268,5.687467575073242,1.2844104766845703,1.2143893241882324,0.6023420592110886,0.6280424782162766,0.894503796792494,0.9379059609130316,0.7343242786338364,0.6804676569777767,5884817.964746598,5882660.485088402,0.09690176935745365,0.10402918209713385,0.36727119790736157,0.3958013965137897
0.5,0.5,33,6czg_rmsd_0.50_rep_33.pdb,1.5124086141586304,1.5709177255630493,1.2143091261386871,1.1325480341911316,5.61195707321167,5.647740364074707,1.2739648818969727,1.1746621131896973,0.6039615977232121,0.5998281988114414,0.894355448550716,0.9218130249153311,0.7445404191844844,0.6638401099912251,6064733.829486365,6062576.34982817,0.09535694020397573,0.10297719600292175,0.3858514147859723,0.40305709808089646
0.5,0.5,34,6czg_rmsd_0.50_rep_34.pdb,1.5438851118087769,1.567406415939331,1.2457856237888336,1.1290367245674133,5.6427717208862305,5.667078971862793,1.3047795295715332,1.1940007209777832,0.6125256189908638,0.6116116460363217,0.9121002073606059,0.9292359645561482,0.7259668765398751,0.6706842388571054,6014340.151467776,6012182.67180958,0.09801412344321607,0.10586804518133087,0.38410479934911496,0.398477419677477
0.5,0.5,35,6czg_rmsd_0.50_rep_35.pdb,1.4845293760299683,1.573304533958435,1.186429888010025,1.1349348425865173,5.574985980987549,5.642441749572754,1.2369937896728516,1.1693634986877441,0.5869293952500984,0.6278583168098519,0.8754598796340577,0.9496165282082408,0.7510227831154201,0.6184360813977712,6281604.496095998,6279447.016437802,0.09786469791346421,0.10545377367522596,0.3659764105586458,0.38535885361079436
0.5,0.5,36,6czg_rmsd_0.50_rep_36.pdb,1.5260745286941528,1.5740571022033691,1.2279750406742096,1.1356874108314514,5.625853061676025,5.653116226196289,1.2878608703613281,1.1800379753112793,0.6014335516424806,0.6176852547384758,0.8898176425323638,0.9298466552937132,0.7447557566016136,0.6465988892495249,6142156.910477019,6139999.430818823,0.09796707647989343,0.10566484503401474,0.3747498287795521,0.3935240463201762
0.5,0.5,37,6czg_rmsd_0.50_rep_37.pdb,1.4906634092330933,1.6124778985977173,1.19256392121315,1.1741082072257996,5.573582649230957,5.722438812255859,1.2355904579162598,1.2493605613708496,0.5976000040689491,0.6113019179285114,0.886903651022949,0.9206188197837679,0.7536922912763357,0.6754471066989356,6120795.041157397,6118637.561499202,0.09702839103712188,0.10318182776314666,0.3947113286644,0.41606052870601007
0.5,0.5,38,6czg_rmsd_0.50_rep_38.pdb,1.5369775295257568,1.6016356945037842,1.2388780415058136,1.1632660031318665,5.635806083679199,5.689579486846924,1.297813892364502,1.216501235961914,0.6048666224438545,0.6130388890865018,0.8850818283072446,0.8917792714900119,0.7257744452663717,0.6838366583924831,6206998.939621648,6204841.459963452,0.09443253539448859,0.10330491557868295,0.3853463764478175,0.4127038234039904
0.5,0.49999999999999994,39,6czg_rmsd_0.50_rep_39.pdb,1.522415280342102,1.5548187494277954,1.2243157923221588,1.1164490580558777,5.625816822052002,5.630694389343262,1.2878246307373047,1.157616138458252,0.6039975880940963,0.6030825521023111,0.8911206542034101,0.9222776782187523,0.7258881444809473,0.6294055793753033,6125014.063012332,6122856.583354136,0.09659414233520021,0.10457608006084272,0.38295573906060576,0.40947315167832493
0.5,0.49999999999999994,40,6czg_rmsd_0.50_rep_40.pdb,1.493035078048706,1.558192253112793,1.1949355900287628,1.1198225617408752,5.592575550079346,5.679808139801025,1.2545833587646484,1.2067298889160156,0.5929937332726685,0.6053231841926434,0.8767110577865262,0.892981101387248,0.7466869124581754,0.6600416683486625,6156723.1381412,6154565.658483004,0.09750335007804087,0.1047020957031372,0.36847832667590386,0.3910340533026771
0.5,0.49999999999999994,41,6czg_rmsd_0.50_rep_41.pdb,1.5633771419525146,1.4933596849441528,1.2652776539325714,1.054989993572235,5.656408309936523,5.574359893798828,1.3184161186218262,1.1012816429138184,0.6177730674122359,0.5971332504554939,0.9223641098263685,0.9276957373351654,0.742920094701466,0.6653313535027672,5987256.3500056835,5985098.870347488,0.1029485243359992,0.11053463647713438,0.3789860063396058,0.39694096560384884
0.5,0.49999999999999994,42,6czg_rmsd_0.50_rep_42.pdb,1.4967924356460571,1.513696312904358,1.198692947626114,1.0753266215324402,5.587939739227295,5.574639320373535,1.2499475479125977,1.1015610694885254,0.6047563858683241,0.611667016788031,0.8910406783359897,0.9408523071243244,0.7589074781196179,0.7173633890486416,5792531.611212895,5790374.1315546995,0.09566808223149088,0.10244060327364753,0.3905524923499309,0.4075809777073654
0.5,0.5,43,6czg_rmsd_0.50_rep_43.pdb,1.5009901523590088,1.6669262647628784,1.2028906643390656,1.2285565733909607,5.60245943069458,5.774150371551514,1.2644672393798828,1.301072120666504,0.6015818331752809,0.6383576566933655,0.8909025848895074,0.9422072157148751,0.7379838159520956,0.6864793446399828,6066571.766796923,6064414.2871387275,0.09542485371605099,0.1029295285873672,0.3760791197050296,0.4035806892652628
0.5,0.5,44,6czg_rmsd_0.50_rep_44.pdb,1.5553781986236572,1.5641549825668335,1.257278710603714,1.1257852911949158,5.656405448913574,5.669384002685547,1.318413257598877,1.196305751800537,0.6141817893833398,0.6173153650137219,0.9098351213518409,0.9037069215069007,0.7289950450806767,0.6827814183937669,6275183.277519727,6273025.797861531,0.09883096711182543,0.10728057719962314,0.39737727063793243,0.42347199274287184
0.5,0.5,45,6czg_rmsd_0.50_rep_45.pdb,1.5433151721954346,1.5412133932113647,1.2452156841754913,1.102843701839447,5.646751403808594,5.606601715087891,1.3087592124938965,1.1335234642028809,0.610990513528547,0.604586564727862,0.9103944594607063,0.8904913586184223,0.746117758546009,0.7316754568560145,6088332.989889871,6086175.510231676,0.09772269667722157,0.10573570128427746,0.3950410570143097,0.41113072655005833
0.5,0.49999999999999994,46,6czg_rmsd_0.50_rep_46.pdb,1.524181604385376,1.4938737154006958,1.2260821163654327,1.055504024028778,5.619786262512207,5.600400447845459,1.2817940711975098,1.1273221969604492,0.6059249139842136,0.5953851564461818,0.900632356079625,0.8968541943644469,0.7330828239358246,0.6994400284210532,5978995.803439868,5976838.323781672,0.09725270510027356,0.10553626280688112,0.35856376862347095,0.3816782868467213
0.5,0.5,47,6czg_rmsd_0.50_rep_47.pdb,1.558772087097168,1.5248593091964722,1.2606725990772247,1.0864896178245544,5.656378269195557,5.5990424156188965,1.3183860778808594,1.1259641647338867,0.6085777381845824,0.6033214637380317,0.8908122122851575,0.918785059244888,0.7457432992114761,0.6713596956282016,6014386.5595232155,6012229.07986502,0.09816710069573627,0.10618954115300405,0.39101617908269404,0.41258632475147
0.5,0.49999999999999994,48,6czg_rmsd_0.50_rep_48.pdb,1.516849160194397,1.5546965599060059,1.2187496721744537,1.1163268685340881,5.607783317565918,5.646702289581299,1.2697911262512207,1.173624038696289,0.6012029656735776,0.6145326018669851,0.8873218071443991,0.9301008873821311,0.7331901321269414,0.6712960564844412,6005863.890290219,6003706.410632024,0.09733971136270178,0.10567022159161425,0.38739904295693833,0.4092746551868912
0.5,0.5,49,6czg_rmsd_0.50_rep_49.pdb,1.5316431522369385,1.6393400430679321,1.2335436642169952,1.2009703516960144,5.632725238800049,5.726599216461182,1.2947330474853516,1.2535209655761719,0.6078732523310624,0.6189180890266145,0.9023710802872159,0.9040911004736416,0.7255728846132833,0.7009211384369326,5912311.698883351,5910154.219225155,0.10046438063366012,0.10809579607103359,0.3753454637683539,0.3998653894017347
